order_item_id,order_id,product_id,quantity,unit_price,line_total
1701,702,34,1,4.48,4.48
1702,703,22,1,3.79,3.79
1703,703,20,1,3.99,3.99
1704,704,47,1,5.48,5.48
1705,704,14,1,1.29,1.29
1706,704,31,1,9.48,9.48
1707,705,29,2,2.49,4.98
1708,705,11,1,3.49,3.49
1709,705,5,2,4.99,9.98
1710,706,34,1,4.48,4.48
1711,706,56,1,5.48,5.48
1712,706,17,1,2.49,2.49
1713,707,18,1,3.29,3.29
1714,707,51,2,6.98,13.96
1715,707,18,1,3.29,3.29
1716,707,45,2,5.48,10.96
1717,708,7,1,3.99,3.99
1718,708,12,1,2.99,2.99
1719,708,34,1,4.48,4.48
1720,708,10,1,2.79,2.79
1721,708,5,3,4.99,14.97
1722,709,29,1,2.49,2.49
1723,709,35,1,7.48,7.48
1724,710,44,1,6.78,6.78
1725,710,51,1,6.98,6.98
1726,711,58,2,4.78,9.56
1727,711,45,1,5.48,5.48
1728,711,30,1,4.98,4.98
1729,711,34,1,4.48,4.48
1730,712,18,1,3.29,3.29
1731,713,24,1,1.99,1.99
1732,713,15,2,1.79,3.58
1733,714,38,1,8.98,8.98
1734,714,4,1,4.99,4.99
1735,714,5,3,4.99,14.97
1736,715,55,1,6.48,6.48
1737,716,8,1,5.99,5.99
1738,716,25,1,0.99,0.99
1739,716,18,1,3.29,3.29
1740,717,44,1,6.78,6.78
1741,718,30,1,4.98,4.98
1742,718,30,1,4.98,4.98
1743,718,18,1,3.29,3.29
1744,719,23,1,1.49,1.49
1745,720,51,2,6.98,13.96
1746,720,36,1,6.98,6.98
1747,721,59,1,6.98,6.98
1748,722,2,1,5.49,5.49
1749,722,21,1,3.49,3.49
1750,722,6,1,5.29,5.29
1751,722,28,1,3.49,3.49
1752,722,48,1,6.98,6.98
1753,723,49,1,8.78,8.78
1754,723,2,1,5.49,5.49
1755,724,15,1,1.79,1.79
1756,724,43,1,5.28,5.28
1757,724,11,1,3.49,3.49
1758,724,31,1,9.48,9.48
1759,724,28,3,3.49,10.47
1760,725,5,2,4.99,9.98
1761,725,10,1,2.79,2.79
1762,725,42,1,4.48,4.48
1763,725,46,1,6.78,6.78
1764,725,34,1,4.48,4.48
1765,726,32,1,8.78,8.78
1766,726,32,1,8.78,8.78
1767,726,58,1,4.78,4.78
1768,726,50,1,6.98,6.98
1769,727,19,1,1.49,1.49
1770,727,17,2,2.49,4.98
1771,727,24,2,1.99,3.98
1772,727,36,1,6.98,6.98
1773,727,32,2,8.78,17.56
1774,728,9,1,1.99,1.99
1775,729,58,1,4.78,4.78
1776,729,30,3,4.98,14.94
1777,730,58,2,4.78,9.56
1778,731,5,1,4.99,4.99
1779,731,51,1,6.98,6.98
1780,731,27,1,3.29,3.29
1781,732,8,1,5.99,5.99
1782,732,47,2,5.48,10.96
1783,732,51,1,6.98,6.98
1784,732,15,3,1.79,5.37
1785,733,19,1,1.49,1.49
1786,733,31,1,9.48,9.48
1787,734,3,1,5.99,5.99
1788,734,18,1,3.29,3.29
1789,734,25,3,0.99,2.97
1790,734,43,1,5.28,5.28
1791,735,55,2,6.48,12.96
1792,735,52,1,4.78,4.78
1793,735,29,2,2.49,4.98
1794,735,32,1,8.78,8.78
1795,736,49,1,8.78,8.78
1796,736,60,1,6.98,6.98
1797,736,3,1,5.99,5.99
1798,737,6,1,5.29,5.29
1799,737,7,1,3.99,3.99
1800,738,45,1,5.48,5.48
1801,739,13,3,1.49,4.47
1802,740,44,2,6.78,13.56
1803,740,20,1,3.99,3.99
1804,740,44,1,6.78,6.78
1805,741,56,1,5.48,5.48
1806,741,41,1,4.48,4.48
1807,741,34,2,4.48,8.96
1808,741,39,1,8.48,8.48
1809,741,41,2,4.48,8.96
1810,742,32,2,8.78,17.56
1811,742,33,3,8.48,25.44
1812,742,5,1,4.99,4.99
1813,743,23,1,1.49,1.49
1814,743,40,2,7.48,14.96
1815,744,17,2,2.49,4.98
1816,744,28,1,3.49,3.49
1817,744,38,1,8.98,8.98
1818,745,53,1,6.98,6.98
1819,746,27,1,3.29,3.29
1820,746,49,3,8.78,26.34
1821,747,26,1,2.99,2.99
1822,747,34,1,4.48,4.48
1823,748,9,1,1.99,1.99
1824,748,7,2,3.99,7.98
1825,749,13,1,1.49,1.49
1826,749,15,1,1.79,1.79
1827,749,46,1,6.78,6.78
1828,749,56,2,5.48,10.96
1829,749,9,1,1.99,1.99
1830,750,49,2,8.78,17.56
1831,750,45,1,5.48,5.48
1832,750,7,1,3.99,3.99
1833,751,51,2,6.98,13.96
1834,751,24,2,1.99,3.98
1835,752,4,2,4.99,9.98
1836,752,14,2,1.29,2.58
1837,752,16,1,2.19,2.19
1838,753,15,1,1.79,1.79
1839,753,29,1,2.49,2.49
1840,753,3,2,5.99,11.98
1841,754,59,2,6.98,13.96
1842,754,10,3,2.79,8.37
1843,755,44,2,6.78,13.56
1844,755,13,1,1.49,1.49
1845,756,45,1,5.48,5.48
1846,756,37,1,6.98,6.98
1847,756,56,1,5.48,5.48
1848,756,36,1,6.98,6.98
1849,756,21,2,3.49,6.98
1850,757,1,2,3.49,6.98
1851,757,12,2,2.99,5.98
1852,757,58,1,4.78,4.78
1853,757,14,1,1.29,1.29
1854,758,6,1,5.29,5.29
1855,758,20,2,3.99,7.98
1856,758,21,1,3.49,3.49
1857,759,58,1,4.78,4.78
1858,759,6,1,5.29,5.29
1859,759,23,1,1.49,1.49
1860,759,28,1,3.49,3.49
1861,759,49,1,8.78,8.78
1862,760,31,2,9.48,18.96
1863,761,20,2,3.99,7.98
1864,762,19,1,1.49,1.49
1865,762,48,1,6.98,6.98
1866,763,50,1,6.98,6.98
1867,763,45,1,5.48,5.48
1868,763,4,1,4.99,4.99
1869,764,32,1,8.78,8.78
1870,764,10,1,2.79,2.79
1871,764,40,1,7.48,7.48
1872,764,38,1,8.98,8.98
1873,765,15,1,1.79,1.79
1874,766,12,1,2.99,2.99
1875,767,52,1,4.78,4.78
1876,767,31,1,9.48,9.48
1877,767,11,2,3.49,6.98
1878,767,54,3,6.98,20.94
1879,767,16,2,2.19,4.38
1880,768,8,3,5.99,17.97
1881,768,24,1,1.99,1.99
1882,769,22,2,3.79,7.58
1883,769,55,2,6.48,12.96
1884,769,9,1,1.99,1.99
1885,770,8,1,5.99,5.99
1886,771,36,2,6.98,13.96
1887,772,24,1,1.99,1.99
1888,772,47,1,5.48,5.48
1889,772,18,1,3.29,3.29
1890,773,46,1,6.78,6.78
1891,773,5,1,4.99,4.99
1892,773,31,1,9.48,9.48
1893,774,54,1,6.98,6.98
1894,774,53,1,6.98,6.98
1895,774,12,2,2.99,5.98
1896,774,20,1,3.99,3.99
1897,775,48,1,6.98,6.98
1898,776,31,1,9.48,9.48
1899,776,3,1,5.99,5.99
1900,777,6,1,5.29,5.29
1901,777,28,1,3.49,3.49
1902,777,8,2,5.99,11.98
1903,778,23,1,1.49,1.49
1904,779,49,2,8.78,17.56
1905,779,1,1,3.49,3.49
1906,779,39,1,8.48,8.48
1907,780,11,1,3.49,3.49
1908,780,22,1,3.79,3.79
1909,781,5,1,4.99,4.99
1910,782,28,1,3.49,3.49
1911,782,27,1,3.29,3.29
1912,783,27,3,3.29,9.87
1913,783,46,3,6.78,20.34
1914,783,6,1,5.29,5.29
1915,783,38,1,8.98,8.98
1916,783,49,3,8.78,26.34
1917,784,25,2,0.99,1.98
1918,784,32,1,8.78,8.78
1919,785,8,1,5.99,5.99
1920,786,55,1,6.48,6.48
1921,786,30,1,4.98,4.98
1922,786,15,1,1.79,1.79
1923,787,48,1,6.98,6.98
1924,787,30,1,4.98,4.98
1925,787,39,1,8.48,8.48
1926,788,55,2,6.48,12.96
1927,789,35,1,7.48,7.48
1928,789,15,2,1.79,3.58
1929,790,50,1,6.98,6.98
1930,791,38,3,8.98,26.94
1931,791,40,1,7.48,7.48
1932,791,32,1,8.78,8.78
1933,791,26,2,2.99,5.98
1934,791,58,1,4.78,4.78
1935,792,40,2,7.48,14.96
1936,792,53,1,6.98,6.98
1937,793,41,2,4.48,8.96
1938,794,54,1,6.98,6.98
1939,794,1,1,3.49,3.49
1940,795,40,1,7.48,7.48
1941,796,20,1,3.99,3.99
1942,797,28,2,3.49,6.98
1943,797,46,1,6.78,6.78
1944,797,21,1,3.49,3.49
1945,797,23,1,1.49,1.49
1946,797,32,2,8.78,17.56
1947,798,52,1,4.78,4.78
1948,798,15,2,1.79,3.58
1949,798,53,2,6.98,13.96
1950,799,37,1,6.98,6.98
1951,800,51,1,6.98,6.98
1952,800,55,2,6.48,12.96
1953,800,59,1,6.98,6.98
1954,801,48,1,6.98,6.98
1955,801,29,1,2.49,2.49
1956,801,4,1,4.99,4.99
1957,801,33,1,8.48,8.48
1958,802,27,1,3.29,3.29
1959,802,16,1,2.19,2.19
1960,802,58,2,4.78,9.56
1961,802,10,1,2.79,2.79
1962,803,3,1,5.99,5.99
1963,803,12,2,2.99,5.98
1964,803,30,1,4.98,4.98
1965,803,9,3,1.99,5.97
1966,803,53,1,6.98,6.98
1967,804,60,1,6.98,6.98
1968,804,60,3,6.98,20.94
1969,804,23,2,1.49,2.98
1970,805,55,1,6.48,6.48
1971,805,42,2,4.48,8.96
1972,806,15,2,1.79,3.58
1973,806,35,1,7.48,7.48
1974,807,53,1,6.98,6.98
1975,807,49,1,8.78,8.78
1976,807,26,1,2.99,2.99
1977,807,8,1,5.99,5.99
1978,807,50,1,6.98,6.98
1979,808,35,1,7.48,7.48
1980,809,44,1,6.78,6.78
1981,810,10,1,2.79,2.79
1982,810,18,2,3.29,6.58
1983,811,36,2,6.98,13.96
1984,811,25,3,0.99,2.97
1985,812,19,1,1.49,1.49
1986,812,53,1,6.98,6.98
1987,813,22,1,3.79,3.79
1988,813,23,2,1.49,2.98
1989,813,52,1,4.78,4.78
1990,814,40,3,7.48,22.44
1991,814,57,1,7.48,7.48
1992,815,27,1,3.29,3.29
1993,815,36,1,6.98,6.98
1994,815,15,2,1.79,3.58
1995,815,37,2,6.98,13.96
1996,816,26,1,2.99,2.99
1997,817,41,1,4.48,4.48
1998,818,27,3,3.29,9.87
1999,819,58,1,4.78,4.78
2000,819,12,2,2.99,5.98
2001,820,46,1,6.78,6.78
2002,821,29,1,2.49,2.49
2003,821,55,1,6.48,6.48
2004,821,40,1,7.48,7.48
2005,822,60,1,6.98,6.98
2006,822,60,3,6.98,20.94
2007,823,25,1,0.99,0.99
2008,823,1,1,3.49,3.49
2009,824,20,1,3.99,3.99
2010,824,54,1,6.98,6.98
2011,824,37,1,6.98,6.98
2012,824,27,1,3.29,3.29
2013,824,22,2,3.79,7.58
2014,825,25,2,0.99,1.98
2015,825,56,1,5.48,5.48
2016,825,3,1,5.99,5.99
2017,825,15,1,1.79,1.79
2018,826,40,1,7.48,7.48
2019,826,14,1,1.29,1.29
2020,827,34,2,4.48,8.96
2021,827,13,1,1.49,1.49
2022,828,25,1,0.99,0.99
2023,829,31,1,9.48,9.48
2024,830,55,1,6.48,6.48
2025,831,11,1,3.49,3.49
2026,831,58,2,4.78,9.56
2027,831,52,1,4.78,4.78
2028,831,3,1,5.99,5.99
2029,832,17,2,2.49,4.98
2030,832,7,1,3.99,3.99
2031,833,36,1,6.98,6.98
2032,834,11,1,3.49,3.49
2033,834,56,1,5.48,5.48
2034,835,10,2,2.79,5.58
2035,835,30,1,4.98,4.98
2036,836,23,1,1.49,1.49
2037,836,57,1,7.48,7.48
2038,836,50,3,6.98,20.94
2039,836,21,1,3.49,3.49
2040,836,48,1,6.98,6.98
2041,837,21,3,3.49,10.47
2042,837,1,1,3.49,3.49
2043,838,47,1,5.48,5.48
2044,838,54,1,6.98,6.98
2045,839,58,1,4.78,4.78
2046,839,41,1,4.48,4.48
2047,839,59,2,6.98,13.96
2048,839,39,1,8.48,8.48
2049,839,23,2,1.49,2.98
2050,840,39,2,8.48,16.96
2051,840,7,3,3.99,11.97
2052,840,36,1,6.98,6.98
2053,841,16,1,2.19,2.19
2054,841,48,1,6.98,6.98
2055,841,31,2,9.48,18.96
2056,842,56,1,5.48,5.48
2057,843,17,3,2.49,7.47
2058,843,44,1,6.78,6.78
2059,843,10,1,2.79,2.79
2060,843,20,2,3.99,7.98
2061,843,6,3,5.29,15.87
2062,844,20,2,3.99,7.98
2063,844,24,2,1.99,3.98
2064,845,10,1,2.79,2.79
2065,846,52,1,4.78,4.78
2066,846,50,1,6.98,6.98
2067,847,26,3,2.99,8.97
2068,848,39,2,8.48,16.96
2069,849,48,1,6.98,6.98
2070,849,55,1,6.48,6.48
2071,850,20,1,3.99,3.99
2072,850,8,1,5.99,5.99
2073,851,29,1,2.49,2.49
2074,851,58,1,4.78,4.78
2075,852,42,1,4.48,4.48
2076,853,15,2,1.79,3.58
2077,853,47,1,5.48,5.48
2078,854,56,1,5.48,5.48
2079,854,19,2,1.49,2.98
2080,855,57,3,7.48,22.44
2081,856,54,1,6.98,6.98
2082,856,14,1,1.29,1.29
2083,857,39,2,8.48,16.96
2084,858,47,1,5.48,5.48
2085,858,52,2,4.78,9.56
2086,858,14,1,1.29,1.29
2087,859,45,1,5.48,5.48
2088,859,22,1,3.79,3.79
2089,860,4,1,4.99,4.99
2090,860,11,1,3.49,3.49
2091,860,18,1,3.29,3.29
2092,860,42,1,4.48,4.48
2093,861,43,1,5.28,5.28
2094,861,59,2,6.98,13.96
2095,861,34,1,4.48,4.48
2096,861,27,1,3.29,3.29
2097,862,21,2,3.49,6.98
2098,863,42,1,4.48,4.48
2099,863,37,2,6.98,13.96
2100,863,25,1,0.99,0.99
2101,863,32,1,8.78,8.78
2102,864,31,1,9.48,9.48
2103,864,23,1,1.49,1.49
2104,864,40,1,7.48,7.48
2105,864,33,1,8.48,8.48
2106,865,23,1,1.49,1.49
2107,866,28,1,3.49,3.49
2108,866,16,1,2.19,2.19
2109,867,56,2,5.48,10.96
2110,868,12,1,2.99,2.99
2111,868,57,1,7.48,7.48
2112,869,32,2,8.78,17.56
2113,869,8,1,5.99,5.99
2114,870,24,1,1.99,1.99
2115,870,10,1,2.79,2.79
2116,870,47,1,5.48,5.48
2117,871,57,1,7.48,7.48
2118,872,15,1,1.79,1.79
2119,872,16,2,2.19,4.38
2120,873,31,1,9.48,9.48
2121,873,17,2,2.49,4.98
2122,873,10,1,2.79,2.79
2123,874,60,3,6.98,20.94
2124,874,59,1,6.98,6.98
2125,875,38,1,8.98,8.98
2126,876,51,2,6.98,13.96
2127,876,3,2,5.99,11.98
2128,876,14,3,1.29,3.87
2129,876,49,1,8.78,8.78
2130,877,54,1,6.98,6.98
2131,877,55,1,6.48,6.48
2132,878,2,1,5.49,5.49
2133,878,34,1,4.48,4.48
2134,879,29,2,2.49,4.98
2135,880,44,2,6.78,13.56
2136,881,44,1,6.78,6.78
2137,881,26,1,2.99,2.99
2138,882,26,1,2.99,2.99
2139,882,20,1,3.99,3.99
2140,882,9,1,1.99,1.99
2141,883,27,1,3.29,3.29
2142,884,49,3,8.78,26.34
2143,885,23,1,1.49,1.49
2144,885,15,1,1.79,1.79
2145,886,56,1,5.48,5.48
2146,886,23,1,1.49,1.49
2147,887,28,1,3.49,3.49
2148,888,57,1,7.48,7.48
2149,888,13,1,1.49,1.49
2150,889,29,1,2.49,2.49
2151,889,37,2,6.98,13.96
2152,889,4,2,4.99,9.98
2153,890,52,1,4.78,4.78
2154,891,53,2,6.98,13.96
2155,891,27,1,3.29,3.29
2156,892,34,1,4.48,4.48
2157,893,21,3,3.49,10.47
2158,893,21,2,3.49,6.98
2159,894,52,1,4.78,4.78
2160,895,27,1,3.29,3.29
2161,895,60,1,6.98,6.98
2162,895,19,3,1.49,4.47
2163,896,21,1,3.49,3.49
2164,897,48,2,6.98,13.96
2165,898,44,2,6.78,13.56
2166,898,45,1,5.48,5.48
2167,898,32,1,8.78,8.78
2168,899,18,2,3.29,6.58
2169,899,54,3,6.98,20.94
2170,900,45,1,5.48,5.48
2171,900,23,1,1.49,1.49
2172,901,39,1,8.48,8.48
2173,902,18,1,3.29,3.29
2174,902,60,1,6.98,6.98
2175,902,27,1,3.29,3.29
2176,903,46,1,6.78,6.78
2177,904,47,1,5.48,5.48
2178,905,48,1,6.98,6.98
2179,906,23,1,1.49,1.49
2180,906,13,2,1.49,2.98
2181,907,57,2,7.48,14.96
2182,907,37,2,6.98,13.96
2183,907,24,1,1.99,1.99
2184,908,9,2,1.99,3.98
2185,909,14,2,1.29,2.58
2186,910,33,2,8.48,16.96
2187,910,44,1,6.78,6.78
2188,911,4,1,4.99,4.99
2189,911,17,1,2.49,2.49
2190,911,17,1,2.49,2.49
2191,912,38,1,8.98,8.98
2192,912,29,1,2.49,2.49
2193,912,19,1,1.49,1.49
2194,912,27,3,3.29,9.87
2195,913,44,1,6.78,6.78
2196,913,48,1,6.98,6.98
2197,913,52,1,4.78,4.78
2198,913,8,2,5.99,11.98
2199,913,55,1,6.48,6.48
2200,914,38,1,8.98,8.98
2201,914,27,2,3.29,6.58
2202,914,36,1,6.98,6.98
2203,914,48,1,6.98,6.98
2204,914,23,1,1.49,1.49
2205,915,23,1,1.49,1.49
2206,915,58,3,4.78,14.34
2207,915,30,2,4.98,9.96
2208,915,18,2,3.29,6.58
2209,916,5,1,4.99,4.99
2210,916,1,1,3.49,3.49
2211,916,46,1,6.78,6.78
2212,916,18,1,3.29,3.29
2213,917,57,1,7.48,7.48
2214,917,48,1,6.98,6.98
2215,918,6,1,5.29,5.29
2216,919,31,2,9.48,18.96
2217,919,48,1,6.98,6.98
2218,919,47,1,5.48,5.48
2219,919,32,1,8.78,8.78
2220,919,45,1,5.48,5.48
2221,920,56,1,5.48,5.48
2222,920,25,2,0.99,1.98
2223,920,1,3,3.49,10.47
2224,921,24,2,1.99,3.98
2225,921,27,2,3.29,6.58
2226,921,4,2,4.99,9.98
2227,922,16,1,2.19,2.19
2228,922,3,1,5.99,5.99
2229,922,49,2,8.78,17.56
2230,923,1,2,3.49,6.98
2231,923,33,1,8.48,8.48
2232,923,15,1,1.79,1.79
2233,923,17,1,2.49,2.49
2234,923,34,1,4.48,4.48
2235,924,23,3,1.49,4.47
2236,924,33,1,8.48,8.48
2237,924,33,1,8.48,8.48
2238,925,24,1,1.99,1.99
2239,925,15,1,1.79,1.79
2240,926,21,1,3.49,3.49
2241,926,60,2,6.98,13.96
2242,926,13,1,1.49,1.49
2243,927,24,1,1.99,1.99
2244,928,44,2,6.78,13.56
2245,928,42,2,4.48,8.96
2246,929,22,1,3.79,3.79
2247,929,47,1,5.48,5.48
2248,929,37,2,6.98,13.96
2249,930,37,1,6.98,6.98
2250,930,48,1,6.98,6.98
2251,930,58,1,4.78,4.78
2252,931,23,2,1.49,2.98
2253,931,34,1,4.48,4.48
2254,932,4,1,4.99,4.99
2255,932,30,2,4.98,9.96
2256,933,56,2,5.48,10.96
2257,934,18,2,3.29,6.58
2258,934,35,2,7.48,14.96
2259,935,13,2,1.49,2.98
2260,935,27,1,3.29,3.29
2261,935,48,2,6.98,13.96
2262,936,26,1,2.99,2.99
2263,936,22,1,3.79,3.79
2264,936,12,2,2.99,5.98
2265,936,32,1,8.78,8.78
2266,937,59,1,6.98,6.98
2267,938,53,3,6.98,20.94
2268,938,22,1,3.79,3.79
2269,939,35,2,7.48,14.96
2270,940,54,2,6.98,13.96
2271,940,5,1,4.99,4.99
2272,940,10,1,2.79,2.79
2273,940,52,1,4.78,4.78
2274,941,33,1,8.48,8.48
2275,942,24,2,1.99,3.98
2276,942,44,1,6.78,6.78
2277,943,10,1,2.79,2.79
2278,944,31,2,9.48,18.96
2279,944,25,1,0.99,0.99
2280,944,4,1,4.99,4.99
2281,945,20,1,3.99,3.99
2282,946,55,1,6.48,6.48
2283,947,8,1,5.99,5.99
2284,947,54,1,6.98,6.98
2285,948,5,1,4.99,4.99
2286,949,39,1,8.48,8.48
2287,950,34,1,4.48,4.48
2288,951,40,3,7.48,22.44
2289,951,6,1,5.29,5.29
2290,951,56,1,5.48,5.48
2291,951,39,1,8.48,8.48
2292,951,50,1,6.98,6.98
2293,952,3,1,5.99,5.99
2294,952,40,3,7.48,22.44
2295,952,57,1,7.48,7.48
2296,953,13,1,1.49,1.49
2297,953,43,2,5.28,10.56
2298,953,1,2,3.49,6.98
2299,954,43,1,5.28,5.28
2300,955,45,1,5.48,5.48
2301,956,40,2,7.48,14.96
2302,957,53,1,6.98,6.98
2303,957,29,1,2.49,2.49
2304,957,44,2,6.78,13.56
2305,958,11,1,3.49,3.49
2306,958,22,1,3.79,3.79
2307,959,1,1,3.49,3.49
2308,959,44,2,6.78,13.56
2309,960,44,2,6.78,13.56
2310,960,12,1,2.99,2.99
2311,961,34,1,4.48,4.48
2312,962,43,1,5.28,5.28
2313,962,43,1,5.28,5.28
2314,963,17,2,2.49,4.98
2315,963,48,1,6.98,6.98
2316,963,3,1,5.99,5.99
2317,964,39,2,8.48,16.96
2318,964,10,1,2.79,2.79
2319,965,60,1,6.98,6.98
2320,965,33,1,8.48,8.48
2321,966,22,1,3.79,3.79
2322,966,5,1,4.99,4.99
2323,967,49,1,8.78,8.78
2324,968,18,2,3.29,6.58
2325,968,56,1,5.48,5.48
2326,969,22,1,3.79,3.79
2327,969,51,1,6.98,6.98
2328,970,52,1,4.78,4.78
2329,970,24,1,1.99,1.99
2330,970,50,1,6.98,6.98
2331,970,40,1,7.48,7.48
2332,970,9,1,1.99,1.99
2333,971,35,1,7.48,7.48
2334,972,21,1,3.49,3.49
2335,972,53,2,6.98,13.96
2336,972,10,1,2.79,2.79
2337,973,42,1,4.48,4.48
2338,973,55,1,6.48,6.48
2339,973,35,1,7.48,7.48
2340,974,36,1,6.98,6.98
2341,974,26,1,2.99,2.99
2342,974,31,3,9.48,28.44
2343,974,32,2,8.78,17.56
2344,975,60,2,6.98,13.96
2345,975,34,1,4.48,4.48
2346,976,1,1,3.49,3.49
2347,976,32,2,8.78,17.56
2348,977,7,2,3.99,7.98
2349,978,10,1,2.79,2.79
2350,979,14,1,1.29,1.29
2351,979,46,1,6.78,6.78
2352,979,59,1,6.98,6.98
2353,979,52,3,4.78,14.34
2354,980,35,1,7.48,7.48
2355,980,52,3,4.78,14.34
2356,981,56,1,5.48,5.48
2357,981,34,1,4.48,4.48
2358,981,22,1,3.79,3.79
2359,982,43,1,5.28,5.28
2360,983,45,1,5.48,5.48
2361,984,5,1,4.99,4.99
2362,984,42,1,4.48,4.48
2363,984,10,1,2.79,2.79
2364,984,12,1,2.99,2.99
2365,985,49,2,8.78,17.56
2366,986,6,1,5.29,5.29
2367,986,49,1,8.78,8.78
2368,986,40,1,7.48,7.48
2369,987,9,1,1.99,1.99
2370,987,28,1,3.49,3.49
2371,988,50,1,6.98,6.98
2372,988,10,1,2.79,2.79
2373,989,44,1,6.78,6.78
2374,989,46,1,6.78,6.78
2375,990,5,1,4.99,4.99
2376,990,52,1,4.78,4.78
2377,990,25,2,0.99,1.98
2378,990,38,1,8.98,8.98
2379,991,26,1,2.99,2.99
2380,991,59,1,6.98,6.98
2381,991,13,2,1.49,2.98
2382,991,44,1,6.78,6.78
2383,991,51,2,6.98,13.96
2384,992,53,1,6.98,6.98
2385,992,58,2,4.78,9.56
2386,993,23,1,1.49,1.49
2387,993,33,1,8.48,8.48
2388,993,55,1,6.48,6.48
2389,993,52,3,4.78,14.34
2390,993,41,1,4.48,4.48
2391,994,8,1,5.99,5.99
2392,994,37,1,6.98,6.98
2393,995,8,1,5.99,5.99
2394,995,40,1,7.48,7.48
2395,995,33,3,8.48,25.44
2396,996,23,2,1.49,2.98
2397,996,45,2,5.48,10.96
2398,996,9,2,1.99,3.98
2399,996,2,1,5.49,5.49
2400,997,51,1,6.98,6.98
2401,997,51,1,6.98,6.98
2402,997,56,1,5.48,5.48
2403,998,1,1,3.49,3.49
2404,998,30,1,4.98,4.98
2405,998,57,1,7.48,7.48
2406,999,56,2,5.48,10.96
2407,1000,8,1,5.99,5.99
2408,1000,60,1,6.98,6.98
2409,1001,12,1,2.99,2.99
2410,1002,53,1,6.98,6.98
2411,1003,60,2,6.98,13.96
2412,1003,4,2,4.99,9.98
2413,1004,8,1,5.99,5.99
2414,1004,36,1,6.98,6.98
2415,1005,25,1,0.99,0.99
2416,1005,41,1,4.48,4.48
2417,1005,4,1,4.99,4.99
2418,1005,29,1,2.49,2.49
2419,1006,57,1,7.48,7.48
2420,1006,3,1,5.99,5.99
2421,1006,1,1,3.49,3.49
2422,1006,1,1,3.49,3.49
2423,1006,39,1,8.48,8.48
2424,1007,55,1,6.48,6.48
2425,1007,44,2,6.78,13.56
2426,1007,25,1,0.99,0.99
2427,1007,12,2,2.99,5.98
2428,1007,17,1,2.49,2.49
2429,1008,18,2,3.29,6.58
2430,1009,22,1,3.79,3.79
2431,1009,22,3,3.79,11.37
2432,1009,26,2,2.99,5.98
2433,1010,56,2,5.48,10.96
2434,1010,14,1,1.29,1.29
2435,1011,23,1,1.49,1.49
2436,1011,48,2,6.98,13.96
2437,1011,51,1,6.98,6.98
2438,1012,44,1,6.78,6.78
2439,1012,4,1,4.99,4.99
2440,1012,10,2,2.79,5.58
2441,1012,6,1,5.29,5.29
2442,1012,57,1,7.48,7.48
2443,1013,42,2,4.48,8.96
2444,1013,3,1,5.99,5.99
2445,1013,56,1,5.48,5.48
2446,1013,26,3,2.99,8.97
2447,1014,27,1,3.29,3.29
2448,1015,59,3,6.98,20.94
2449,1015,38,1,8.98,8.98
2450,1016,41,1,4.48,4.48
2451,1016,32,2,8.78,17.56
2452,1017,42,2,4.48,8.96
2453,1017,7,1,3.99,3.99
2454,1017,22,1,3.79,3.79
2455,1018,23,1,1.49,1.49
2456,1019,15,2,1.79,3.58
2457,1020,21,1,3.49,3.49
2458,1020,2,2,5.49,10.98
2459,1020,22,2,3.79,7.58
2460,1020,8,1,5.99,5.99
2461,1020,23,3,1.49,4.47
2462,1021,23,1,1.49,1.49
2463,1022,54,3,6.98,20.94
2464,1023,28,1,3.49,3.49
2465,1023,1,1,3.49,3.49
2466,1024,31,1,9.48,9.48
2467,1024,13,2,1.49,2.98
2468,1024,57,3,7.48,22.44
2469,1025,50,1,6.98,6.98
2470,1025,56,1,5.48,5.48
2471,1025,33,1,8.48,8.48
2472,1025,32,3,8.78,26.34
2473,1026,19,3,1.49,4.47
2474,1026,54,1,6.98,6.98
2475,1026,57,1,7.48,7.48
2476,1026,42,1,4.48,4.48
2477,1027,8,1,5.99,5.99
2478,1027,26,1,2.99,2.99
2479,1027,30,1,4.98,4.98
2480,1028,60,1,6.98,6.98
2481,1029,41,3,4.48,13.44
2482,1029,41,2,4.48,8.96
2483,1029,45,3,5.48,16.44
2484,1029,40,1,7.48,7.48
2485,1030,57,2,7.48,14.96
2486,1031,35,1,7.48,7.48
2487,1032,47,1,5.48,5.48
2488,1032,39,1,8.48,8.48
2489,1032,34,1,4.48,4.48
2490,1033,49,2,8.78,17.56
2491,1033,28,1,3.49,3.49
2492,1034,8,1,5.99,5.99
2493,1034,1,2,3.49,6.98
2494,1034,26,1,2.99,2.99
2495,1034,51,1,6.98,6.98
2496,1034,43,1,5.28,5.28
2497,1035,5,1,4.99,4.99
2498,1035,14,1,1.29,1.29
2499,1035,34,1,4.48,4.48
2500,1036,50,1,6.98,6.98
2501,1036,36,1,6.98,6.98
2502,1037,19,1,1.49,1.49
2503,1037,43,1,5.28,5.28
2504,1038,12,1,2.99,2.99
2505,1038,36,1,6.98,6.98
2506,1039,48,1,6.98,6.98
2507,1040,49,1,8.78,8.78
2508,1040,18,3,3.29,9.87
2509,1041,25,1,0.99,0.99
2510,1041,24,1,1.99,1.99
2511,1042,37,1,6.98,6.98
2512,1042,60,1,6.98,6.98
2513,1042,33,3,8.48,25.44
2514,1042,23,1,1.49,1.49
2515,1043,10,3,2.79,8.37
